sentence_id,company,year,report_type,sentence_text,source,label,confidence,llm_label,llm_gw_risk,llm_top_features,kee_label,kee_confidence,kee_notes,flagged_for_qa
S0297,jsw,2025,BRSR,"We were among the firsts to sign up and commit to the Indian Business and Biodiversity Initiative (IBBI), an initiative by the Confederation of Indian Industry (CII) in partnership with India’s Ministry of Environment, Forest & Climate Change.",model,V,0.5924,S,0.509,quantifier_count=0.00[NONE]; target_year=0.00[NONE]; specific_tech=0.00[NONE],,,,N
S0298,jsw,2025,BRSR,"If the entity has undertaken any specific initiatives or used innovative technology or solutions to improve resource efficiency, or reduce impact due to emissions/effluent discharge/waste generated, please provide details of the same as well as the outcome of such initiatives: Sr. Initiative Outcome of the Details of the initiative (Web-link, if any, may be provided along-with summary) No. undertaken initiative 5.",model,V,0.5690,S,0.4,vague_adj_ratio=0.00[NONE]; quantifier_count=0.00[NONE]; target_year=0.00[NONE],,,,N
S0299,jsw,2025,BRSR,Turnover of products and/or services as a percentage of turnover from all products/services that carry information As a % to total turnover Environmental and social parameters relevant to the product 100.00 Safe and responsible usage 100.00 Recycling and/or safe disposal 100.00 3.,model,V,0.5719,S,0.5,quantifier_count=0.00[NONE]; target_year=0.00[NONE]; verb_strength=0.10[NONE],,,,N
S0300,jsw,2025,BRSR,"unit comprising a 0.9 MTPA DRI plant and auxiliary Accordingly, the Company had recognised a net facilities, to JSW Green Steel Limited, a wholly owned provision amounting to I342 crore on September subsidiary through a slump sale, as part of Company’s 30, 2024, pertaining to the underlying carrying value strategy to set up an integrated steel plant at Salav, of assets, inventory (excluding net impact of net aimed at reducing its carbon footprint.",model,V,0.5512,S,0.25,target_year=0.00[NONE]; specific_tech=0.00[NONE]; verb_strength=0.15[aim|aimed],,,,N
S0301,jsw,2025,BRSR,"right from manufacturing Pig Iron, DRI, Billets, HR Coils, The HSM facility has capability of manufacturing CR Coils, GP/GC Sheets, Precision Tubes, Black Pipe/GI plates/coils and is equipped with advanced features Pipe, Cable Tapes, Tor Steel, Carbon, and Special Alloy which can produce superior value-added grades.",model,V,0.5690,S,0.4,vague_adj_ratio=0.00[NONE]; quantifier_count=0.00[NONE]; target_year=0.00[NONE],,,,N
S0302,jsw,2025,BRSR,The Board of Directors had approved the capital expenditure to be incurred by JUSL for setting up: (a) a JUSL has received environmental clearance (EC) for setting up a 13.2 MTPA greenfield Integrated Steel Plant (“KMs”) from the Nuagaon mines to Jagatsinghpur; and (ISP) from the Union Ministry of Environment & Forest (b) an 8 MTPA pellet plant at Jagatsinghpur including land and Climate Change (MoEF&CC).,model,V,0.5475,S,0.267,vague_adj_ratio=0.00[NONE]; target_year=0.00[NONE]; specific_tech=0.00[NONE],,,,Y
S0303,jsw,2025,BRSR,NSL Green Steel Recycling Limited (NSL) or through third parties that may be able to set up the The Company has embarked on the journey of reducing its carbon footprint by setting a target of 1.95T CO /Ton of steel from 2.52 TCO /Ton of steel sale.,model,V,0.5891,S,0.514,quantifier_count=0.00[NONE]; target_year=0.00[NONE]; specific_tech=0.00[NONE],,,,N
S0304,jsw,2025,BRSR,achieving targeted CO emission is an increase in the 2 10.,model,V,0.5690,S,0.4,vague_adj_ratio=0.00[NONE]; quantifier_count=0.00[NONE]; target_year=0.00[NONE],,,,N
S0305,jsw,2025,BRSR,"The first phase of modernisation Increasingly, upcoming regulations across the world was completed and commissioned in FY 2021- is expected to source steel with low carbon footprint.",model,V,0.6099,S,0.267,vague_adj_ratio=0.00[NONE]; target_year=0.00[NONE]; specific_tech=0.00[NONE],,,,N
S0306,jsw,2025,BRSR,The second phase of the modernisation is The Carbon Border Adjustment Mechanism (CBAM) expected to be completed in FY 2026-27.,model,V,0.6099,S,0.267,vague_adj_ratio=0.00[NONE]; target_year=0.00[NONE]; specific_tech=0.00[NONE],,,,N
S0307,jsw,2025,BRSR,"The implementation by the European Union and the second phase of the modernisation of Baytown Government of India's initiatives to bring down carbon plate mill will allow JSW Steel (USA) Inc. to supply emission in the Steel industry and support it reach net plate for applications including heavy plates for zero by 2070 are likely to develop a global market for pressure vessels, bridges, mining and agricultural green steel.",model,V,0.5496,S,0.459,quantifier_count=0.00[NONE]; target_year=0.00[NONE]; specific_tech=1.00[jsw steel|gri],,,,Y
S0308,jsw,2025,BRSR,"Government projects are likely to mandate equipment, shipbuilding, utility structures, purchase of steel with low carbon emission in phased offshore structures for oil & gas production, and manner in near future.",model,V,0.5690,S,0.4,vague_adj_ratio=0.00[NONE]; quantifier_count=0.00[NONE]; target_year=0.00[NONE],,,,N
S0309,jsw,2025,BRSR,"In line with the Company’s strategy to set up a green T he unit produced 0.45 MNTPA of plates and steel plant in order to cater to the export requirements, 0.041 MNTPA of pipes with capacity utilisation of manufacturing steel with low carbon emissions, the 47% and 7%, respectively.",manual,S,1.00,S,0.092,quantifier_count=1.00[47%|7%|mnt]; target_year=0.00[NONE]; verb_strength=0.10[NONE],S,2,QA conflict resolution,N
S0310,jsw,2025,BRSR,"JSW Steel (USA) reported requirement to track the CO emissions separately and 2 an EBITDA of $20.2 million (I174 crore), compared exploring new technology like green hydrogen usage to $113.3 million (I940 crore) in FY 2023-24.",manual,S,1.00,S,0.133,quantifier_count=1.00[million|crore|fy 2023]; target_year=0.00[NONE]; verb_strength=0.85[reported],S,2,QA conflict resolution,N
S0311,jsw,2025,BRSR,Since then JSW MI Steel renewable energy leading to accelerated growth of high Service Center Private Limited has established a mark in efficiency transformer demand.,model,V,0.5690,S,0.4,vague_adj_ratio=0.00[NONE]; quantifier_count=0.00[NONE]; target_year=0.00[NONE],,,,N
S0312,jsw,2025,BRSR,"JSW MI presently has 4 major steel service electricity to every household) thereby widening centres across India in the locations of Pune, Palwal, transmission and distribution grid coverage, high Chennai and Ahmedabad with a total installed capacity growth in renewable energy power generation capacity of 1.15 MTPA.",model,V,0.5954,S,0.267,vague_adj_ratio=0.00[NONE]; target_year=0.00[NONE]; verb_strength=0.85[installed],,,,N
S0313,jsw,2025,BRSR,"The associated technology package were considered material are: Climate change, Energy, from the thyssenkrupp group has been transferred Resources, Water resources, Waste, Wastewater, Air to the Company.",model,V,0.5690,S,0.4,vague_adj_ratio=0.00[NONE]; quantifier_count=0.00[NONE]; target_year=0.00[NONE],,,,N
S0314,jsw,2025,BRSR,"The total purchase consideration emissions, Biodiversity, Local considerations, Human for the transaction (including closing adjustments) rights, Indigenous people, Cultural heritage, Business is I4,159 crore.",model,V,0.5475,S,0.267,vague_adj_ratio=0.00[NONE]; target_year=0.00[NONE]; specific_tech=0.00[NONE],,,,Y
S0315,jsw,2025,BRSR,"The acquisition provides integrates sustainability principles across its business the Company with access to cutting-edge technology operations, with a strong focus on decarbonisation, thereby aligning with its strategy of enhancing its value- circular economy practices, inclusive development, added portfolio.",model,V,0.6114,S,0.477,quantifier_count=0.00[NONE]; target_year=0.00[NONE]; specific_tech=0.00[NONE],,,,N
S0316,jsw,2025,BRSR,"The Company has been investing in https://www.jswsteel.in/sites/default/files/assets/ low-carbon process technologies, alternative raw industry/steel/IR/CSR/Sustainability%20Reports/ materials, and digital solutions to improve performance.",model,V,0.5891,S,0.514,quantifier_count=0.00[NONE]; target_year=0.00[NONE]; specific_tech=0.00[NONE],,,,N
S0317,jsw,2025,BRSR,"In particular, JSW’s R&D efforts focus on reducing The Company’s climate change ambitions, strategy, carbon emissions through innovations in steelmaking targets and plans are well documented in the report.",model,V,0.5954,S,0.527,quantifier_count=0.00[NONE]; target_year=0.00[NONE]; specific_tech=0.00[NONE],,,,N
S0318,jsw,2025,BRSR,"processes, enhancing energy and resource efficiency, Whilst the Company has set a target to achieve 42% and developing sustainable product alternatives reduction in its CO emissions by 2030, it has made like high-strength and low-weight steels for green 2 significant progress in achieving its commitment mobility and infrastructure.",model,V,0.5523,S,0.476,specific_tech=0.00[NONE]; verb_strength=0.10[NONE]; quantifier_count=0.67[42%|by 2030],,,,N
S0319,jsw,2025,BRSR,"By embedding R&D into its towards climate change mitigation by reducing its CO sustainability strategy, JSW Steel is not only addressing 2 emission intensity by 30% from its base year of 2005 in environmental risks but also positioning itself as a FY 25.",model,V,0.5325,S,0.267,vague_adj_ratio=0.00[NONE]; target_year=0.00[NONE]; verb_strength=0.10[NONE],,,,Y
S0320,jsw,2025,BRSR,"To create long-term to formulate and drive our climate change mitigation value for all stakeholders, the Company has set specific strategy and actions towards a low-carbon future.",model,V,0.6183,V,0.683,quantifier_count=0.00[NONE]; target_year=0.00[NONE]; specific_tech=0.00[NONE],,,,N
S0321,jsw,2025,BRSR,"JSW Steel has achieved issues periodically, JSW Steel has been undertaking the operationalisation of a 225 MW captive solar power extensive planning and process optimisation and plant and 557 MW of wind capacity, totalling to 782 MW investing in technology and innovation to limit out of proposed 825 MW that provides renewable energy sustainability risks and is committed to building a (RE) for consumption in steelmaking.",model,V,0.5747,S,0.338,target_year=0.00[NONE]; vague_adj_ratio=0.12[committed to]; quantifier_count=0.33[mw],,,,N
S0322,jsw,2025,BRSR,Board has already approved 2.5GW of RE capacity installation combined with 320MWh of battery storage (such as fugitive emissions) pollution.,model,V,0.5259,S,0.133,vague_adj_ratio=0.00[NONE]; target_year=0.00[NONE]; specific_tech=0.00[NONE],,,,Y
S0323,jsw,2025,BRSR,The Company is established stringent monitoring systems and deployed continuously introducing and adopting energy-efficient advanced emission reduction technologies to ensure systems and practices to conserve energy and optimise compliance with environmental regulations.,model,V,0.6146,S,0.496,quantifier_count=0.00[NONE]; target_year=0.00[NONE]; specific_tech=0.00[NONE],,,,N
S0324,jsw,2025,BRSR,Water Management advanced pollution control systems while pursuing expansion and advancement in its strategies.,model,V,0.5690,S,0.4,vague_adj_ratio=0.00[NONE]; quantifier_count=0.00[NONE]; target_year=0.00[NONE],,,,N
S0325,jsw,2025,BRSR,The The Company has achieved a specific water Maximised Emission Reduction of Sintering (MEROS) consumption level of 2.35 m3/tcs in FY 25 and has with Waste Gas Recirculation (WGR) System at Dolvi set a target of achieving specific water consumption and Vijayanagar is designed as a special bag filter (in steel production) of 2.21 m3/tcs by 2030.,model,V,0.5242,S,0.133,vague_adj_ratio=0.00[NONE]; specific_tech=1.00[vijayanagar|dolvi]; verb_strength=0.85[achieved],,,,Y
S0326,jsw,2025,BRSR,"At based dry gas cleaning system for sinter plants and has present, all Company's operational sites maintain capabilities to significantly reduce dust emissions.",model,V,0.5690,S,0.4,vague_adj_ratio=0.00[NONE]; quantifier_count=0.00[NONE]; target_year=0.00[NONE],,,,N
S0327,jsw,2025,BRSR,"All the plants have robust water The Company is committed to the protection and management strategies in place to advance water management of biodiversity, with a target of achieving stewardship goals. ’",model,V,0.5954,S,0.527,quantifier_count=0.00[NONE]; target_year=0.00[NONE]; specific_tech=0.00[NONE],,,,N
S0328,jsw,2025,BRSR,"The Company is conducting The Company’s water stewardship approach specific biodiversity assessments and drawing up emphasises careful sourcing, and innovative and management plans for all its operational sites - to align efficient water use.",model,V,0.5690,S,0.4,vague_adj_ratio=0.00[NONE]; quantifier_count=0.00[NONE]; target_year=0.00[NONE],,,,N
S0329,jsw,2025,BRSR,"This will help to conserve, reuse, and recycle a specific case-study by the GRI biodiversity pilot case water to promote responsible water use.",model,V,0.5965,S,0.7,quantifier_count=0.00[NONE]; target_year=0.00[NONE]; specific_tech=1.00[esp|gri],,,,N
S0330,jsw,2025,BRSR,"Air Emissions part of its broader human rights programme, through The Company has adopted several policies and measures which it endeavours to proactively identify, address, to prevent, manage, and mitigate air emissions.",model,V,0.5932,S,0.514,quantifier_count=0.00[NONE]; target_year=0.00[NONE]; specific_tech=0.00[NONE],,,,N
S0331,jsw,2025,BRSR,"The Company Company strategy focuses on reducing both point- is an active member of United Nations Global Compact source (such as stack emissions) and non-point source (UNGC) that promotes adoption of universal principles of human rights, labour, environment and anti-corruption towards CSR expenditure and the balance of I108 crore and take actions that advance societal goals.",model,V,0.5623,S,0.326,target_year=0.00[NONE]; specific_tech=0.00[NONE]; vague_adj_ratio=0.10[promotes],,,,N
S0332,jsw,2025,BRSR,"The Report which forms a part of the Annual Report, along with all the related  Carbon Disclosure Project (CDP) policies, can also be viewed on the Company’s website:  Principles under United Nations Global Compact https://www.jswsteel.in/investors/jsw-steel-financials- (UNGC) annual-reports. ",model,V,0.5391,S,0.4,vague_adj_ratio=0.00[NONE]; quantifier_count=0.00[NONE]; target_year=0.00[NONE],,,,Y
S0333,tata,2019,BRR,"The iron and steel making process involves the use of natural resources such as iron ore, coal, limestone and ferro- alloys and is water and energy intensive.",model,V,0.5690,S,0.4,vague_adj_ratio=0.00[NONE]; quantifier_count=0.00[NONE]; target_year=0.00[NONE],,,,N
S0334,tata,2019,BRR,The GHG (particularly CO ) and dust emissions emitted during the process are key contributors to air pollution and global warming.,model,V,0.5690,S,0.4,vague_adj_ratio=0.00[NONE]; quantifier_count=0.00[NONE]; target_year=0.00[NONE],,,,N
S0335,tata,2019,BRR,Maintaining sustainable operations and continually making improvements to our products and processes help us minimise our environmental Featured among top integrated steel companies globally in CDP 2018 Y-o-Y reduction in specific water consumption: LD slag utilisation at We are in constant pursuit of minimising ou impacts and conserving the natural environ To achieve industry leadership in Corporate Social Responsibility and Safety Health & Environment.,model,V,0.5502,S,0.462,quantifier_count=0.00[NONE]; target_year=0.00[NONE]; specific_tech=1.00[esp|cdp],,,,N
